POINT_X,POINT_Y,TWI,Slope,Distance,LST,NDVI,SMI,Classes
623823.3599,1393438.229,6.6727538,3.1622777,2482.557861,29.53686459,0.2769185,0.2884377,0
628032.6378,1398448.113,5.3677187,6.3245554,4383.417969,26.25884963,0.3363703,0.4974148,0
627825.9973,1397512.229,6.6727538,4.472136,3659.572022,25.11588093,0.3123326,0.5702804,0
624013.7075,1394239.006,4.6322927,12.1655254,2308.98169,29.7457267,0.1698332,0.2751225,0
621936.712,1392821.335,7.1897907,5.6568542,3659.572022,27.67508457,0.2214874,0.4071282,0
629144.9054,1397296.056,10.2219419,4,2820.362305,25.77308908,0.1712302,0.5283826,0
620456.4796,1392997.755,7.5890446,,4647.883301,27.4712418,0.3382126,0.4201235,0
624907.8425,1394415.771,7.5890446,3.1622777,1665.030273,28.33155915,0.2337395,0.3652773,0
625413.6552,1394151.925,9.4334841,4,1140.552734,28.88382282,0.1441286,0.3300698,0
622920.0996,1393978.643,5.6857133,4.2426405,3409.17041,28.98773823,0.1168326,0.3234451,0
623440.2803,1393626.723,6.8432169,3.1622777,2778.463867,31.04788031,0.2526145,0.1921088,0
623839.7592,1395661.92,5.9796066,3.1622777,3310.792969,26.70138731,0.236222,0.4692025,0
625243.0097,1392585.787,6.4966435,11.4017544,1022.229736,28.78110273,0.214503,0.3366184,0
621585.8415,1392881.665,11.2252436,4,3808.070068,26.0053648,0.3133784,0.5135748,0
624527.9418,1392954.96,7.2424707,4.472136,1752.393799,28.88471903,0.216031,0.3300127,0
623540.0179,1394062.049,10.8197784,3.1622777,2835.44458,28.6223973,0.3305916,0.346736,0
623643.0121,1392991.773,5.6720138,8.6023254,2395.116211,29.59181731,0.3382587,0.2849344,0
646477.4902,1380054.817,5.9796066,5.0990195,653.0786133,27.62322554,0.1318148,0.4104343,1
646479.1526,1380073.401,6.4377518,4.2426405,653.0786133,27.62322554,0.1201735,0.4104343,1
646486.1461,1380056.818,5.9796066,3.1622777,653.0786133,27.71847862,0.1179052,0.4043618,1
646502.2015,1380064.887,7.0720077,4.472136,786.4108276,27.71847862,0.1132677,0.4043618,1
646481.8733,1380065.296,5.7446046,4,653.0786133,27.71847862,0.1291492,0.4043618,1
646492.8252,1380057.954,6.32618,4.472136,653.0786133,27.71847862,0.1124816,0.4043618,1
646478.7126,1380071.362,5.7446046,4.2426405,653.0786133,27.62322554,0.1201735,0.4104343,1
646479.7795,1380060.661,5.7446046,5.0990195,653.0786133,27.62322554,0.1267891,0.4104343,1
646491.743,1380052.547,6.32618,3.1622777,653.0786133,27.71847862,0.1124816,0.4043618,1
646492.743,1380048.363,6.32618,4.2426405,653.0786133,27.72003171,0.1060583,0.4042628,1
646272.9671,1380047.438,9.4135933,4,526.5288086,27.31251333,0.1379258,0.4302426,1
646268.5351,1380056.748,9.4135933,6.3245554,526.5288086,27.4091445,0.1293974,0.4240822,1
646275.4289,1380055.861,9.4135933,6.3245554,526.5288086,27.30968391,0.1315387,0.430423,1
646262.9048,1380059.647,9.4233828,4.2426405,526.5288086,27.4091445,0.1293974,0.4240822,1
646272.7144,1380075.433,8.9045887,4.2426405,526.5288086,27.30968391,0.1264541,0.430423,1
646268.4259,1380071.118,9.1119003,5.0990195,526.5288086,27.4091445,0.1241359,0.4240822,1
646256.0264,1380070.796,9.4233828,4,526.5288086,27.4091445,0.1279421,0.4240822,1
646269.9053,1380054.587,9.4135933,6.3245554,526.5288086,27.4091445,0.1293974,0.4240822,1
646264.9686,1380074.599,8.9045887,4,526.5288086,27.4091445,0.1241359,0.4240822,1
646253.5265,1380064.143,9.4233828,7.2111025,526.5288086,27.4091445,0.1339258,0.4240822,1
646034.1347,1380272.222,5.1006775,7.0710678,146.0328217,27.44901556,0.0931013,0.4215404,1
646045.0796,1380258.928,8.1979818,4.472136,146.0328217,27.39277689,0.1151983,0.4251257,1
646031.9719,1380252.958,6.1949978,5.0990195,146.0328217,27.39277689,0.1229163,0.4251257,1
646042.768,1380242.938,8.6186638,3.1622777,146.0328217,27.39277689,0.1224459,0.4251257,1
646040.3576,1380259.098,8.1979818,5.0990195,146.0328217,27.39277689,0.1151983,0.4251257,1
646044.0717,1380268.186,7.1005869,8.2462111,146.0328217,27.44901556,0.1076407,0.4215404,1
646044.7002,1380260.075,7.1005869,4.472136,146.0328217,27.44901556,0.1076407,0.4215404,1
646041.0194,1380257.014,8.1979818,5.0990195,146.0328217,27.39277689,0.1151983,0.4251257,1
646031.9435,1380256.327,6.1949978,5.0990195,146.0328217,27.39277689,0.1229163,0.4251257,1
646035.6313,1380267.207,5.1748877,7.0710678,146.0328217,27.44901556,0.1095557,0.4215404,1
645923.379,1380314.882,6.9771566,5.8309517,146.0328217,27.9060598,0.1088271,0.3924033,1
645931.8037,1380302.645,6.4377518,4,146.0328217,27.9060598,0.0861723,0.3924033,1
645932.9405,1380305.027,6.4377518,4,146.0328217,27.9060598,0.0861723,0.3924033,1
645922.642,1380319.594,6.9771566,5.8309517,146.0328217,27.9060598,0.1088271,0.3924033,1
645933.8683,1380286.328,6.0911784,4.2426405,146.0328217,27.85474276,0.1336077,0.3956749,1
645909.9056,1380329.264,12.6479568,4.2426405,,27.75708186,0.1400808,0.4019008,1
645916.0419,1380329.634,5.1552773,4.2426405,,27.84747547,0.1450882,0.3961381,1
645941.8761,1380338.084,5.9796066,7.6157732,146.0328217,27.86155834,0.141215,0.3952403,1
645934.8614,1380284.752,6.0911784,4.2426405,146.0328217,27.85474276,0.1336077,0.3956749,1
645927.2007,1380316.294,5.9796066,5.8309517,146.0328217,27.9060598,0.1088271,0.3924033,1
646248.3202,1380228.364,6.6727538,3.1622777,438.0984497,27.51739518,0.1014131,0.4171811,1
646239.0263,1380213.566,9.4334841,,461.7963257,27.6082567,0.0904802,0.4113886,1
646322.6853,1380248.561,4.9398856,11.4017544,438.0984497,27.22438414,0.0800084,0.4358609,1
646306.586,1380251.901,6.4869719,7.6157732,438.0984497,27.22438414,0.0803854,0.4358609,1
646308.6452,1380243.279,6.5369773,9.0553856,438.0984497,27.22438414,0.0751715,0.4358609,1
646246.184,1380233.881,6.6727538,3.1622777,438.0984497,27.51698298,0.1075135,0.4172074,1
646259.4743,1380228.374,7.3439412,5.6568542,438.0984497,27.51739518,0.0825087,0.4171811,1
646225.0193,1380278.763,13.2332153,1.4142135,438.0984497,27.52030201,0.0816123,0.4169958,1
646265.6446,1380225.497,6.2735,5.6568542,438.0984497,27.51739518,0.0831518,0.4171811,1
646292.7333,1380249.234,5.5018506,8,438.0984497,27.31950356,0.0820937,0.4297969,1
645064.254,1380871.69,5.7446046,4,730.1641235,28.94220183,0.075436,0.3263481,1
644927.9129,1380894.026,10.1266308,7.0710678,851.510376,28.74198579,0.0736465,0.3391121,1
645324.4778,1380865.306,8.117939,5.8309517,584.1312866,27.97464394,0.0528501,0.388031,1
645024.194,1380896.415,6.6305833,8.2462111,851.510376,28.93524058,0.1014775,0.3267919,1
645055.1149,1380757.811,6.9666471,7.0710678,744.6242065,28.33678888,0.0739293,0.3649439,1
645183.8918,1380755.789,6.7540131,5.8309517,744.6242065,28.04315217,0.0593775,0.3836635,1
645105.2659,1380824.677,11.9984331,7.0710678,730.1641235,28.63225674,0.0879674,0.3461075,1
645281.3448,1380864.191,5.9796066,3.1622777,584.1312866,28.02540629,0.0305817,0.3847949,1
645040.6118,1380764.841,7.130899,,888.282959,28.33678888,0.0657961,0.3649439,1
645150.7089,1380765.416,5.6857133,4.2426405,744.6242065,28.13647879,0.0512613,0.3777139,1
645907.4196,1380071.588,7.0193272,4.472136,292.0656433,27.70174445,0.1216988,0.4054286,1
645912.7783,1380058.606,7.5789428,4.472136,292.0656433,27.70494544,0.0924345,0.4052246,1
645910.6796,1380100.742,5.6330328,4.472136,146.0328217,27.82326683,0.0768289,0.3976815,1
645903.5704,1380053.414,7.5789428,4.472136,292.0656433,27.70174445,0.0977909,0.4054286,1
645907.6743,1380079.36,6.7843256,4.2426405,146.0328217,27.70174445,0.1216988,0.4054286,1
645898.4908,1380088.036,6.7843256,1.4142135,146.0328217,27.81946247,0.1255763,0.397924,1
645912.8154,1380044.946,6.7843256,4,292.0656433,27.70182917,0.1402701,0.4054233,1
645896.5148,1380096.006,6.7843256,1.4142135,146.0328217,27.81946247,0.0838908,0.397924,1
645886.199,1380092.541,5.7446046,4,146.0328217,27.81946247,0.1008786,0.397924,1
645909.451,1380078.948,6.7843256,4.2426405,146.0328217,27.70174445,0.1216988,0.4054286,1
645365.9594,1379778.588,5.8680348,4.472136,730.1641235,27.72133158,0.1460123,0.40418,1
645398.6013,1379790.806,5.3980312,5.6568542,619.5647583,27.59143284,0.1328789,0.4124611,1
645362.9117,1379783.886,7.0193272,4.472136,730.1641235,27.70350028,0.1640133,0.4053167,1
645375.6083,1379782.796,5.8680348,7.0710678,730.1641235,27.59143284,0.1741219,0.4124611,1
645377.2386,1379807.024,6.1949978,2,619.5647583,27.59143284,0.127933,0.4124611,1
645380.9213,1379762.41,5.9796066,3.1622777,730.1641235,27.61956968,0.1251896,0.4106674,1
645373.906,1379795.234,5.7446046,4,619.5647583,27.59143284,0.1536558,0.4124611,1
645390.6683,1379803.34,5.3677187,5.0990195,619.5647583,27.59143284,0.1330351,0.4124611,1
645403.2858,1379788.448,5.3980312,5.6568542,619.5647583,27.59474882,0.1218353,0.4122497,1
645399.0062,1379765.213,5.3980312,5.6568542,730.1641235,27.61956968,0.1284897,0.4106674,1
646405.4838,1380094.433,5.9796066,3.1622777,602.1087646,27.21457029,0.1099141,0.4364865,1
646398.114,1380090.055,13.5212927,1.4142135,602.1087646,27.21457029,0.1085294,0.4364865,1
646403.9978,1380105.569,5.6330328,4.472136,602.1087646,27.21457029,0.1144509,0.4364865,1
646379.9453,1380097.552,7.2424707,1.4142135,602.1087646,27.21238455,0.1121387,0.4366259,1
646408.4486,1380102.31,5.6330328,4.472136,602.1087646,27.21457029,0.1144509,0.4364865,1
646393.5259,1380079.554,12.7177591,3.1622777,602.1087646,27.30816146,0.1113393,0.43052,1
646402.2986,1380086.325,5.9796066,3.1622777,602.1087646,27.21457029,0.1204678,0.4364865,1
646392.7631,1380084.338,13.5212927,3.1622777,602.1087646,27.21457029,0.1155484,0.4364865,1
646391.0182,1380097.714,12.3688126,1.4142135,602.1087646,27.21457029,0.1085294,0.4364865,1
646389.427,1380082.774,12.7177591,1.4142135,602.1087646,27.21238455,0.1074453,0.4366259,1
645734.6134,1381007.214,5.1006775,7.6157732,206.5215912,28.23124,0.0770201,0.3716727,1
645723.0571,1380996.994,5.1748877,8.6023254,206.5215912,28.32911012,0.0925878,0.3654334,1
645749.6017,1380978.524,5.3677187,5.8309517,206.5215912,28.03509554,0.0522407,0.3841771,1
645747.9182,1381021.871,5.6857133,7.0710678,206.5215912,28.42896258,0.0806466,0.3590677,1
645748.147,1380994.304,4.7541041,10.7703295,206.5215912,28.23124,0.0822965,0.3716727,1
645724.8991,1380975.55,4.7991796,10.2956305,206.5215912,28.11477278,0.0479917,0.3790976,1
645729.0135,1381014.225,6.892437,10.7703295,206.5215912,28.42798032,0.0776362,0.3591303,1
645740.4189,1381025.914,5.6857133,11.4017544,206.5215912,28.42896258,0.0806466,0.3590677,1
645740.6333,1381012.819,5.1748877,7.6157732,206.5215912,28.42896258,0.0687812,0.3590677,1
645742.5135,1381001.565,6.32618,8.944272,206.5215912,28.23124,0.0665455,0.3716727,1
645719.3245,1380707.643,5.9796066,3.1622777,206.5215912,27.81479525,0.1110363,0.3982216,1
645719.5396,1380715.006,5.3677187,5.8309517,206.5215912,27.85304931,0.1073419,0.3957828,1
645696.477,1380701.804,11.3793936,,206.5215912,27.77675832,0.0573919,0.4006464,1
645707.7025,1380729.36,8.1979818,4.472136,206.5215912,27.85304931,0.0800848,0.3957828,1
645724.349,1380728.263,7.0074692,5.6568542,206.5215912,27.85304931,0.0934309,0.3957828,1
645731.9543,1380725.609,5.3677187,5.8309517,206.5215912,27.7657287,0.0832948,0.4013496,1
645725.4342,1380707.113,5.9796066,3.1622777,206.5215912,27.81479525,0.1230429,0.3982216,1
645689.1936,1380724.812,6.7316451,4.472136,206.5215912,27.91421756,0.081258,0.3918833,1
645702.9479,1380708.652,9.8288479,,206.5215912,27.81479525,0.0739572,0.3982216,1
645729.5719,1380710.571,5.1748877,3.1622777,206.5215912,27.85304931,0.1077111,0.3957828,1
645538.473,1380741.016,10.1266308,3.1622777,326.5393066,28.07005059,0.0625688,0.3819487,1
645534.5693,1380775.054,10.8197784,4,326.5393066,28.2257309,0.0979284,0.3720239,1
645509.491,1380744.356,4.9398856,8.944272,326.5393066,28.17380185,0.0634828,0.3753345,1
645509.511,1380740.736,4.9398856,8.944272,326.5393066,28.17380185,0.0634828,0.3753345,1
645559.4523,1380735.705,11.042922,1.4142135,326.5393066,27.76544309,0.0531381,0.4013678,1
645512.575,1380750.859,4.8283138,10,326.5393066,28.17380185,0.0905361,0.3753345,1
645556.2443,1380779.285,5.9796066,5.8309517,326.5393066,28.17578461,0.0662813,0.3752081,1
645537.7331,1380756.198,9.4334841,4.2426405,326.5393066,28.07005059,0.0551474,0.3819487,1
645526.3371,1380735.076,6.888145,5.6568542,326.5393066,27.81838773,0.0662146,0.3979925,1
645517.1042,1380756.423,6.0322866,10,326.5393066,28.17380185,0.0905361,0.3753345,1
645603.7256,1381869.185,12.1415339,,326.5393066,28.02726112,0.0962224,0.3846766,1
645616.099,1381831.257,6.6727538,4,326.5393066,28.11864876,0.075934,0.3788505,1
645590.823,1381910.882,6.32618,3.1622777,326.5393066,27.81486003,0.0903539,0.3982174,1
645629.3877,1381858.978,9.0241289,4,292.0656433,28.03323413,0.1020134,0.3842958,1
645599.1646,1381855.905,9.2709656,4,326.5393066,28.02726112,0.1070188,0.3846766,1
645593.5589,1381835.238,7.130899,4,326.5393066,28.00473322,0.0881459,0.3861128,1
645614.96,1381896.112,5.6330328,4.2426405,326.5393066,28.04057312,0.0516039,0.383828,1
645512.1797,1381875.825,12.2154045,4,326.5393066,28.02970233,0.0859924,0.384521,1
645566.1878,1381901.103,7.8302574,4.472136,326.5393066,27.92492653,0.0837232,0.3912005,1
645557.7381,1381900.614,7.9356179,4.472136,326.5393066,27.92492653,0.085525,0.3912005,1
645420.8796,1381942.049,5.6330328,4.472136,413.0431824,28.12752401,0.0658858,0.3782848,1
645442.2825,1381935.001,5.9796066,,413.0431824,28.23999729,0.0442812,0.3711144,1
645420.6578,1381997.042,5.3980312,7.0710678,326.5393066,28.01574092,0.0742268,0.385411,1
645384.2405,1381952.018,7.1594782,7.2111025,413.0431824,27.9213781,0.0645958,0.3914268,1
645457.9019,1381952.09,5.6857133,4.2426405,413.0431824,28.23674114,0.0462735,0.371322,1
645447.7445,1381944.733,5.9796066,3.1622777,413.0431824,28.23674114,0.0345537,0.371322,1
645448.4748,1381938.167,5.9796066,3.1622777,413.0431824,28.23999729,0.0442812,0.3711144,1
645481.6549,1381950.614,6.9470367,7.2111025,326.5393066,28.24016403,0.0965392,0.3711038,1
645461.3058,1381920.648,6.2735,7.0710678,413.0431824,28.14322647,0.0320411,0.3772837,1
645377.7474,1381952.393,7.1594782,5.6568542,413.0431824,27.9213781,0.0686642,0.3914268,1
645523.6425,1382135.127,7.0193272,8.944272,146.0328217,28.95393514,0.1142932,0.3256001,1
645518.0039,1382143.346,7.0193272,8.944272,146.0328217,29.05815787,0.0585823,0.3189558,1
645467.4107,1382168.294,7.6316233,4.2426405,206.5215912,29.22274806,0.0649433,0.308463,1
645539.5178,1382064.73,8.2295113,5.6568542,206.5215912,28.76804072,0.1171262,0.3374511,1
645520.7883,1382163.677,7.9115171,9.4868326,146.0328217,28.9755752,0.1023114,0.3242205,1
645552.3738,1382092.58,12.7400208,4,206.5215912,28.72278132,0.1609206,0.3403364,1
645495.1559,1382121.163,5.8484244,7.2111025,206.5215912,29.05815787,0.1427532,0.3189558,1
645481.3511,1382164.066,7.7124743,4.472136,146.0328217,29.22274806,0.0684877,0.308463,1
645518.3324,1382118.951,7.0782185,9.4868326,206.5215912,28.94617947,0.1557771,0.3260945,1
645490.8293,1382103.85,6.7540131,1.4142135,206.5215912,28.94617947,0.1418959,0.3260945,1
645596.5062,1382201.379,12.7531099,5.0990195,146.0328217,28.39577257,0.1249799,0.3611836,1
645612.3508,1382221.271,16.4536743,4.2426405,146.0328217,28.08764347,0.1205081,0.3808272,1
645630.2364,1382181.009,7.4247923,4.472136,,28.14290074,0.0981224,0.3773044,1
645600.9337,1382193.024,5.1748877,7.0710678,146.0328217,28.39577257,0.1202937,0.3611836,1
645632.2181,1382178.028,7.4247923,4.472136,,28.18540078,0.0817473,0.374595,1
645589.8003,1382188.992,5.1748877,7.2111025,146.0328217,28.39577257,0.1047009,0.3611836,1
645595.3647,1382168.194,6.0911784,5.6568542,146.0328217,28.44143424,0.1086799,0.3582726,1
645610.4945,1382221.857,12.0725412,4.2426405,146.0328217,28.08764347,0.1205081,0.3808272,1
645615.0666,1382208.438,6.8432169,7.0710678,146.0328217,28.14290074,0.1260585,0.3773044,1
645591.7869,1382175.971,5.3677187,5.6568542,146.0328217,28.44143424,0.1087148,0.3582726,1
645498.6561,1382395.039,5.3677187,5.8309517,146.0328217,28.23266026,0.0826239,0.3715822,1
645503.8743,1382378.235,5.1552773,7.0710678,146.0328217,28.25988533,0.075946,0.3698466,1
645515.8569,1382397.9,5.1006775,7.2111025,146.0328217,28.23266026,0.1460693,0.3715822,1
645506.2168,1382390.733,6.9470367,7.2111025,146.0328217,28.23266026,0.0936361,0.3715822,1
645521.0544,1382386.169,5.1552773,5.8309517,146.0328217,28.18036968,0.1849599,0.3749157,1
645513.7366,1382402.957,7.5649433,8.944272,146.0328217,28.23266026,0.2267586,0.3715822,1
645490.1991,1382375.141,6.2735,7.0710678,146.0328217,28.25988533,0.1218196,0.3698466,1
645492.8711,1382375.272,6.2735,7.6157732,146.0328217,28.25988533,0.1218196,0.3698466,1
645492.3492,1382398.483,5.9796066,5.8309517,146.0328217,28.23266026,0.0826239,0.3715822,1
645508.7697,1382399.848,7.5649433,7.2111025,146.0328217,28.23266026,0.0936361,0.3715822,1
645540.4766,1382282.129,9.2165518,6.3245554,146.0328217,28.83323166,0.0849138,0.3332951,1
645546.8186,1382286.954,7.5890446,5.8309517,146.0328217,28.83323166,0.0849138,0.3332951,1
645543.6337,1382281.54,9.2165518,5.8309517,146.0328217,28.83323166,0.0849138,0.3332951,1
645532.8206,1382300.107,7.2936101,4.472136,146.0328217,28.57079972,0.0833173,0.3500254,1
645543.9154,1382283.199,9.2165518,5.8309517,146.0328217,28.83323166,0.0849138,0.3332951,1
645536.3615,1382276.078,8.6186638,6.3245554,146.0328217,28.83323166,0.0877264,0.3332951,1
645540.4238,1382297.456,7.130899,4.472136,146.0328217,28.83323166,0.0689231,0.3332951,1
645550.9647,1382299.062,7.130899,3.1622777,146.0328217,28.51579,0.0245675,0.3535323,1
645530.1046,1382280.182,8.6186638,6.3245554,146.0328217,28.83323166,0.0824679,0.3332951,1
645552.6338,1382298.668,8.0309277,3.1622777,146.0328217,28.51579,0.0245675,0.3535323,1
645494.3245,1382483.05,15.6619949,4.472136,,28.55142084,0.1326867,0.3512608,1
645491.4938,1382495.641,11.5129251,5.0990195,,28.55142084,0.1239897,0.3512608,1
645515.0302,1382490.529,12.6915808,10,,28.55142084,0.1508286,0.3512608,1
645505.9867,1382489.592,15.7082462,10,,28.55142084,0.1613819,0.3512608,1
645502.2129,1382490.242,15.7082462,5.0990195,,28.55142084,0.1622376,0.3512608,1
645520.8708,1382501.07,15.9272375,9.4868326,,28.44280039,0.1141843,0.3581855,1
645515.4934,1382474.542,12.65236,5.6568542,,28.42515192,0.2346005,0.3593106,1
645501.8828,1382483.22,12.1415339,4.472136,,28.55142084,0.1613819,0.3512608,1
645512.8428,1382497.499,14.0682125,10,,28.55142084,0.1508286,0.3512608,1
645519.1153,1382489.891,12.6915808,12.6491108,,28.55142084,0.1388889,0.3512608,1
645048.86,1382840.76,5.9796066,3.1622777,,28.94655222,0.3170732,0.3260708,1
645147.5378,1382773.586,4.6971316,8,,28.9037842,0.2266297,0.3287973,1
645041.9023,1382790.446,6.4377518,,,28.99488244,0.1570133,0.3229897,1
645079.6936,1382875.139,13.2401466,5.8309517,,28.74978014,0.123788,0.3386152,1
645124.9327,1382849.333,12.3238554,6,,28.27190844,0.1333585,0.3690801,1
645118.4652,1382855.788,12.3238554,8,,28.27190844,0.1166111,0.3690801,1
645081.8432,1382791.786,9.1822205,11.4017544,,28.7250056,0.1550126,0.3401946,1
645063.2372,1382817.318,5.1748877,11.0453606,,28.87644261,0.1608703,0.3305404,1
645133.5286,1382827.101,12.9598446,7.2111025,,28.28658237,0.126768,0.3681446,1
645141.7634,1382879.42,10.4732046,12.1655254,,28.51769291,0.2330378,0.353411,1
645826.866,1382891.644,11.8313789,1.4142135,146.0328217,28.40667175,0.1561082,0.3604888,1
645792.1388,1382874.466,12.1415339,12.083046,146.0328217,28.41336074,0.1034367,0.3600623,1
645858.1211,1382861.735,5.6330328,20,146.0328217,28.41114725,0.0937245,0.3602034,1
645909.1093,1382911.626,9.0768089,8.944272,146.0328217,28.50327132,0.1210191,0.3543305,1
645745.0739,1382826.607,5.661612,13.0384045,,28.60030735,0.1360927,0.3481443,1
645867.8449,1382860.541,7.1371102,16.5529461,146.0328217,28.41114725,0.0981849,0.3602034,1
645869.5013,1382849.192,5.5061426,12.083046,,28.41114725,0.0676502,0.3602034,1
645790.2375,1382843.427,11.9183903,11.4017544,,28.50871793,0.1206926,0.3539832,1
645906.2803,1382882.515,6.4478531,9.8994951,146.0328217,28.4484855,0.1106687,0.3578231,1
645840.0854,1382864.647,8.7302361,18.4390888,146.0328217,28.40706028,0.1039461,0.360464,1
645877.3121,1382783.436,4.9788666,5.8309517,,28.41689447,0.1173954,0.3598371,1
645881.1222,1382779.768,4.9788666,8.6023254,,28.41170516,0.2053439,0.3601679,1
645871.6597,1382772.108,6.0608659,7.0710678,,28.43598383,0.1520162,0.3586201,1
645876.6267,1382793.013,5.9796066,3.1622777,,28.41689447,0.131213,0.3598371,1
645880.5048,1382793.043,5.3677187,5.8309517,,28.3240732,0.1543225,0.3657545,1
645874.9055,1382771.836,6.0608659,7.0710678,,28.43598383,0.1520162,0.3586201,1
645859.2379,1382789.067,6.4377518,2,,28.41689447,0.1039668,0.3598371,1
645860.766,1382791.531,6.4377518,2,,28.41689447,0.1363801,0.3598371,1
645875.9524,1382787.758,5.9796066,5.8309517,,28.41689447,0.1173954,0.3598371,1
645856.1275,1382783.133,6.0911784,2.8284271,,28.41689447,0.1039668,0.3598371,1
646438.0696,1383067.83,9.4334841,,146.0328217,27.8307248,0.2573713,0.397206,1
646424.3088,1383065.063,9.4334841,,146.0328217,27.8307248,0.2773511,0.397206,1
646416.5144,1383074.605,7.4774728,,146.0328217,27.67451319,0.39941,0.4071647,1
646431.0893,1383065.777,9.4334841,,146.0328217,27.8307248,0.2573713,0.397206,1
646422.8383,1383093.101,5.6330328,4.472136,146.0328217,27.80022393,0.2345631,0.3991505,1
646411.905,1383093.779,7.0782189,3.1622777,146.0328217,27.70478893,0.1848341,0.4052345,1
646434.4119,1383074.786,6.6727538,,146.0328217,27.8307248,0.4128615,0.397206,1
646418.752,1383080.778,7.4774728,1.4142135,146.0328217,27.70478893,0.3089109,0.4052345,1
646419.6302,1383078.403,7.4774728,1.4142135,146.0328217,27.67451319,0.39941,0.4071647,1
646440.4298,1383063.163,9.4334841,,146.0328217,27.8307248,0.2097655,0.397206,1
646145.1739,1383133.837,5.3677187,5.8309517,,28.44442612,0.1246665,0.3580819,1
646144.6085,1383153.687,5.7446046,8,,28.42958952,0.1724272,0.3590277,1
646127.8164,1383127.507,6.4966435,4.472136,,28.44442612,0.2698666,0.3580819,1
646125.2856,1383134.467,6.7843256,4.472136,,28.44442612,0.3538304,0.3580819,1
646137.3594,1383146.123,5.6330328,4.472136,,28.42958952,0.1852044,0.3590277,1
646140.0748,1383150.103,5.7446046,4.472136,,28.42958952,0.1724272,0.3590277,1
646113.9379,1383147.015,5.3677187,4,,28.49929193,0.2627108,0.3545841,1
646138.306,1383138.103,5.6330328,4.472136,,28.44442612,0.2070663,0.3580819,1
646137.4367,1383153.032,5.7446046,4,,28.42958952,0.1598907,0.3590277,1
646114.1294,1383141.641,5.7446046,4,,28.49929193,0.2627108,0.3545841,1
646017.0646,1383606.69,12.2060728,,,27.98270208,0.3431178,0.3875173,1
646059.3812,1383654.526,5.3980312,11.3137083,,27.903561,0.3448807,0.3925626,1
646059.619,1383643.882,4.9788666,8.6023254,,27.93478494,0.3665087,0.3905721,1
646049.1347,1383641.383,4.9398856,8.944272,,27.93478494,0.3022631,0.3905721,1
646047.4362,1383634.185,7.9844079,8.944272,,27.93478494,0.3207697,0.3905721,1
646040.5319,1383629.458,7.9844079,7.6157732,,27.93478494,0.3298053,0.3905721,1
646029.6548,1383612.592,8.2312441,,,27.98270208,0.2819608,0.3875173,1
646078.8869,1383674.096,7.8044357,8.944272,146.0328217,27.89433167,0.311828,0.393151,1
646027.8803,1383631.313,6.1992898,3.1622777,,27.95068416,0.2188871,0.3895585,1
646070.0625,1383634.491,8.7642393,6.3245554,146.0328217,27.93219348,0.1800589,0.3907373,1
640310.802,1381925.485,6.8432169,4,438.0984497,26.57466932,0.0631365,0.4772809,1
639919.6667,1381958.755,5.3980312,5.6568542,619.5647583,26.26628724,0.046197,0.4969406,1
640260.2721,1382156.42,7.9356179,4.472136,730.1641235,26.35380174,0.0497604,0.4913615,1
639918.3086,1382014.397,5.9796066,3.1622777,730.1641235,26.22257046,0.0464552,0.4997277,1
640147.0482,1382081.836,5.8275008,11.0453606,602.1087646,26.47012032,0.0324663,0.4839461,1
640078.1051,1381880.093,6.4377518,8,461.7963257,26.27100188,0.0680598,0.4966401,1
639929.438,1382083.039,7.0720077,1.4142135,730.1641235,26.12301725,0.0433007,0.5060742,1
639761.9508,1381996.436,9.4334841,,826.0863647,26.27177425,0.0332016,0.4965909,1
640309.3154,1381987.039,7.8829379,4.2426405,584.1312866,26.42497975,0.0859046,0.4868238,1
640346.8185,1381932.671,8.9226589,4,438.0984497,26.67751591,0.0580345,0.4707244,1
639549.6161,1381851.958,7.4578624,7.2111025,619.5647583,26.06194959,0.0745839,0.5099674,1
639656.6118,1381860.205,9.905221,4.472136,730.1641235,25.91315408,0.0577438,0.5194533,1
639537.5757,1381903.931,10.5322886,5.0990195,619.5647583,26.1071107,0.0522075,0.5070884,1
639660.3406,1381836.814,5.7446046,4.2426405,730.1641235,25.74001296,0.0758599,0.5304912,1
639650.7852,1381872.006,9.3683233,7.2111025,730.1641235,25.91315408,0.047047,0.5194533,1
639523.0536,1381847.648,10.5880747,5.6568542,619.5647583,25.8982189,0.0846069,0.5204054,1
639571.2031,1381795.238,8.17062,4.2426405,526.5288086,25.74437421,0.0932907,0.5302132,1
639566.0153,1381842.706,4.9398856,7.6157732,619.5647583,25.89836944,0.0781815,0.5203958,1
639531.3132,1381861.378,10.5093822,5.6568542,619.5647583,26.06194959,0.0703112,0.5099674,1
639615.9252,1381814.059,6.1500697,7.6157732,526.5288086,25.6419212,0.0799207,0.5367447,1
639623.5572,1382051.422,6.4377518,2,730.1641235,26.17404624,0.0398199,0.5028211,1
639638.0934,1382043.814,4.9398856,8.944272,826.0863647,26.17404624,0.0481004,0.5028211,1
639576.7085,1382037.353,6.9470367,5.6568542,730.1641235,26.02274344,0.0430126,0.5124668,1
639562.9646,1382038.689,6.0322866,6,730.1641235,26.02274344,0.0445065,0.5124668,1
639644.0269,1382067.209,5.1748877,7.0710678,826.0863647,26.3267873,0.0474721,0.4930837,1
