NDVI,SMI,LST,Distance,TWI,Slope,Class
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,7.0710678,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0902754,0.3591303,28.42798032,206.5215912,6.892437,10.7703295,Yes
0.0822965,0.3716727,28.23124,206.5215912,6.32618,10,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,10,Yes
0.0776362,0.3591303,28.42798032,206.5215912,6.892437,10.7703295,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,7.0710678,Yes
0.0679258,0.3716727,28.23124,206.5215912,5.3677187,5.8309517,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,7.6157732,Yes
0.0599861,0.3790976,28.11477278,206.5215912,4.9398856,8.944272,Yes
0.0472864,0.3841771,28.03509554,206.5215912,4.9398856,8.944272,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,8.944272,Yes
0.0770201,0.3716727,28.23124,206.5215912,6.892437,7.6157732,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0902754,0.3591303,28.42798032,206.5215912,8.3775015,10.7703295,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,7.0710678,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0659854,0.3654334,28.32911012,206.5215912,4.7991796,10.2956305,Yes
0.0776362,0.3591303,28.42798032,206.5215912,5.1006775,10.7703295,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0925878,0.3654334,28.32911012,206.5215912,6.5883045,8.6023254,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0679258,0.3716727,28.23124,206.5215912,5.3677187,10,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0658662,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0659854,0.3654334,28.32911012,206.5215912,5.521461,8.6023254,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,7.6157732,Yes
0.0756576,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,8.944272,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.6330328,8.944272,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,4.472136,Yes
0.0776362,0.3591303,28.42798032,206.5215912,6.892437,7.0710678,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,7.6157732,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,7.0710678,Yes
0.0723579,0.3654334,28.32911012,206.5215912,5.1748877,7.0710678,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.1006775,10,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0472864,0.3841771,28.03509554,206.5215912,4.9398856,8.944272,Yes
0.0659854,0.3654334,28.32911012,206.5215912,6.5883045,10.2956305,Yes
0.0925878,0.3654334,28.32911012,206.5215912,5.1748877,8.6023254,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,7.6157732,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0479917,0.3790976,28.11477278,206.5215912,4.7991796,10.7703295,Yes
0.0902754,0.3591303,28.42798032,206.5215912,8.3775015,10.7703295,Yes
0.0659854,0.3654334,28.32911012,206.5215912,6.5883045,10.2956305,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10.7703295,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,8.944272,Yes
0.0776362,0.3591303,28.42798032,206.5215912,5.1006775,10.7703295,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,8.944272,Yes
0.0815801,0.3841771,28.03509554,206.5215912,5.6330328,4.472136,Yes
0.0479917,0.3790976,28.11477278,206.5215912,4.9398856,10.7703295,Yes
0.0902754,0.3591303,28.42798032,206.5215912,7.6703038,10.7703295,Yes
0.0822965,0.3716727,28.23124,206.5215912,6.32618,10.7703295,Yes
0.0679258,0.3716727,28.23124,206.5215912,5.3677187,10,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10.7703295,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.1748877,8.944272,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0472864,0.3841771,28.03509554,206.5215912,4.9398856,10.2956305,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,8.944272,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,10,Yes
0.0925878,0.3654334,28.32911012,206.5215912,6.5883045,8.6023254,Yes
0.0479917,0.3790976,28.11477278,206.5215912,4.7991796,10.7703295,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0479917,0.3790976,28.11477278,206.5215912,4.7991796,10.7703295,Yes
0.0925878,0.3654334,28.32911012,206.5215912,6.5883045,8.6023254,Yes
0.0756576,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,7.0710678,Yes
0.0925878,0.3654334,28.32911012,206.5215912,6.5883045,8.6023254,Yes
0.0599861,0.3790976,28.11477278,206.5215912,4.9398856,10.7703295,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0723579,0.3654334,28.32911012,206.5215912,5.1748877,7.0710678,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.1748877,7.0710678,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,7.6157732,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,4.472136,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,8.944272,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.3677187,10,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,9.8994951,Yes
0.0659854,0.3654334,28.32911012,206.5215912,4.7991796,10.2956305,Yes
0.0815801,0.3841771,28.03509554,206.5215912,5.6330328,4.472136,Yes
0.0679258,0.3716727,28.23124,206.5215912,4.7541041,5.8309517,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,10,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0659854,0.3654334,28.32911012,206.5215912,4.7991796,10.2956305,Yes
0.0479917,0.3790976,28.11477278,206.5215912,4.9398856,10.7703295,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0776362,0.3591303,28.42798032,206.5215912,5.1006775,10.7703295,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0679258,0.3716727,28.23124,206.5215912,5.3677187,5.8309517,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0449076,0.3841771,28.03509554,206.5215912,5.6330328,7.6157732,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,7.0710678,Yes
0.0815801,0.3841771,28.03509554,206.5215912,5.6330328,7.6157732,Yes
0.0822965,0.3716727,28.23124,206.5215912,6.32618,10.7703295,Yes
0.0439117,0.3841771,28.03509554,206.5215912,5.521461,10,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0690883,0.3590677,28.42896258,206.5215912,7.6703038,8.944272,Yes
0.0822965,0.3716727,28.23124,206.5215912,4.7541041,10.7703295,Yes
0.0902754,0.3591303,28.42798032,206.5215912,8.3775015,10.7703295,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0925878,0.3654334,28.32911012,206.5215912,6.5883045,8.6023254,Yes
0.0776362,0.3591303,28.42798032,206.5215912,6.892437,7.0710678,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,7.0710678,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0776362,0.3591303,28.42798032,206.5215912,5.1006775,10.7703295,Yes
0.0822965,0.3716727,28.23124,206.5215912,6.32618,10.7703295,Yes
0.0690883,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0690883,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0756576,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0472864,0.3841771,28.03509554,206.5215912,4.9398856,8.944272,Yes
0.0776362,0.3591303,28.42798032,206.5215912,5.1006775,10.7703295,Yes
0.0679258,0.3716727,28.23124,206.5215912,4.7541041,10,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,7.0710678,Yes
0.0687812,0.3590677,28.42896258,206.5215912,5.1748877,8.944272,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,8.944272,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,7.6157732,Yes
0.0756576,0.3590677,28.42896258,206.5215912,6.892437,8.944272,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,8.944272,Yes
0.0621895,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0479917,0.3790976,28.11477278,206.5215912,5.521461,10.7703295,Yes
0.0679258,0.3716727,28.23124,206.5215912,5.3677187,10,Yes
0.0659854,0.3654334,28.32911012,206.5215912,5.521461,10.2956305,Yes
0.0658662,0.3841771,28.03509554,206.5215912,5.6330328,4.472136,Yes
0.0873517,0.3716727,28.23124,206.5215912,5.521461,10,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,9.8994951,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0770201,0.3716727,28.23124,206.5215912,5.1006775,10,Yes
0.0723579,0.3654334,28.32911012,206.5215912,5.1748877,7.0710678,Yes
0.0522407,0.3841771,28.03509554,206.5215912,5.3677187,5.8309517,Yes
0.0599861,0.3790976,28.11477278,206.5215912,6.3635421,10.7703295,Yes
0.0659854,0.3654334,28.32911012,206.5215912,4.7991796,10.2956305,Yes
0.0806466,0.3590677,28.42896258,206.5215912,5.6857133,9.8994951,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,8.944272,Yes
0.0659854,0.3654334,28.32911012,206.5215912,4.7991796,10.2956305,Yes
0.0723579,0.3654334,28.32911012,206.5215912,5.1748877,7.0710678,Yes
0.0581496,0.3716727,28.23124,206.5215912,5.3677187,5.8309517,Yes
0.0665455,0.3716727,28.23124,206.5215912,6.32618,7.6157732,Yes
0.0449076,0.3841771,28.03509554,206.5215912,5.6330328,4.472136,Yes
0.0925878,0.3654334,28.32911012,206.5215912,5.521461,8.6023254,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,4,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4,Yes
0.0800848,0.3957828,27.85304931,206.5215912,7.3540425,4,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.0934309,0.3957828,27.85304931,206.5215912,5.3677187,5.6568542,Yes
0.1073419,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0946083,0.3982216,27.81479525,206.5215912,6.4377518,0,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.5363641,4.472136,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4.472136,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,1.4142135,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.1073419,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,4.472136,Yes
0.1145374,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,0,Yes
0.1009623,0.3957828,27.85304931,206.5215912,8.1979818,4,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,6.4377518,4,Yes
0.1230429,0.3982216,27.81479525,206.5215912,6.4377518,3.1622777,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0852713,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,1.4142135,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.1748877,5.8309517,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,7.0710678,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.0739572,0.3982216,27.81479525,206.5215912,8.6287651,0,Yes
0.1110363,0.3982216,27.81479525,206.5215912,5.9796066,1.4142135,Yes
0.1145374,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.1110363,0.3982216,27.81479525,206.5215912,8.6287651,1.4142135,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4,Yes
0.0976076,0.3957828,27.85304931,206.5215912,5.3677187,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,0,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.1110363,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0976443,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,0,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,1.4142135,Yes
0.0659993,0.3918833,27.91421756,206.5215912,7.5363641,4.472136,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.6568542,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.6568542,Yes
0.1110363,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,4,Yes
0.0934309,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,7.0710678,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,0,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,1.4142135,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,4,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,3.1622777,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0659993,0.3918833,27.91421756,206.5215912,7.4247923,4.472136,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,7.0710678,Yes
0.1230429,0.3982216,27.81479525,206.5215912,6.4377518,3.1622777,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,0,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,3.1622777,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.1009623,0.3957828,27.85304931,206.5215912,8.1979818,4,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0517548,0.4006464,27.77675832,206.5215912,11.3793936,4,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.0946083,0.3982216,27.81479525,206.5215912,5.9796066,0,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.0934309,0.3957828,27.85304931,206.5215912,5.3677187,5.6568542,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,0,Yes
0.0659993,0.3918833,27.91421756,206.5215912,7.4247923,4.472136,Yes
0.0976076,0.3957828,27.85304931,206.5215912,7.0074692,4.472136,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.1110363,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,0,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0573919,0.4006464,27.77675832,206.5215912,7.5363641,0,Yes
0.1145374,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.1073419,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.1487924,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0904025,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,4,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.1073419,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0904025,0.3957828,27.85304931,206.5215912,7.0074692,5.6568542,Yes
0.0800848,0.3957828,27.85304931,206.5215912,7.3540425,4,Yes
0.081258,0.3918833,27.91421756,206.5215912,6.7316451,4.472136,Yes
0.0582418,0.4006464,27.77675832,206.5215912,11.3793936,3.1622777,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,0,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,3.1622777,Yes
0.0739572,0.3982216,27.81479525,206.5215912,11.3793936,0,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4.472136,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,1.4142135,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.1110363,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0946083,0.3982216,27.81479525,206.5215912,6.4377518,0,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.1145374,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.0976076,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,6.4377518,3.1622777,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0976076,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0822785,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.1110363,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,3.1622777,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0573919,0.4006464,27.77675832,206.5215912,7.5363641,0,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4.472136,Yes
0.0573919,0.4006464,27.77675832,206.5215912,11.3793936,0,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.1009623,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0517548,0.4006464,27.77675832,206.5215912,8.7302361,1.4142135,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.1230429,0.3982216,27.81479525,206.5215912,5.9796066,3.1622777,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4,Yes
0.0852713,0.4013496,27.7657287,206.5215912,5.3677187,5.8309517,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,4,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,1.4142135,Yes
0.1073419,0.3957828,27.85304931,206.5215912,8.6287651,1.4142135,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.0739572,0.3982216,27.81479525,206.5215912,11.3793936,0,Yes
0.0976076,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4,Yes
0.1077111,0.3957828,27.85304931,206.5215912,5.3677187,5.8309517,Yes
0.0976443,0.3918833,27.91421756,206.5215912,6.7316451,4.472136,Yes
0.0976076,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,7.0710678,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0832948,0.4013496,27.7657287,206.5215912,5.3677187,7.0710678,Yes
0.0730426,0.3918833,27.91421756,206.5215912,7.3540425,4,Yes
0.0800848,0.3957828,27.85304931,206.5215912,8.1979818,4.472136,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0739572,0.3982216,27.81479525,206.5215912,9.8288479,3.1622777,Yes
0.0934309,0.3957828,27.85304931,206.5215912,7.0074692,5.8309517,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.1110363,0.3982216,27.81479525,206.5215912,9.8288479,1.4142135,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4,Yes
0.0958423,0.4047234,27.71280722,206.5215912,5.1748877,4,Yes
0.0532203,0.3918833,27.91421756,206.5215912,7.5363641,4,Yes
0.0659993,0.3918833,27.91421756,206.5215912,7.4247923,4.472136,Yes
0.0958423,0.4047234,27.71280722,206.5215912,6.4377518,4,Yes
0.0800848,0.3957828,27.85304931,206.5215912,7.3540425,4,Yes
0.0865105,0.4013496,27.7657287,206.5215912,5.1748877,7.0710678,Yes
0.1073419,0.3957828,27.85304931,206.5215912,5.3677187,4.472136,Yes
0.0585432,0.3957828,27.85304931,206.5215912,8.6287651,4.472136,Yes
0.1253622,0.3819487,28.07005059,326.5393066,9.4334841,9.0553856,Yes
0.0783192,0.3720239,28.2257309,326.5393066,6.7101154,7.0710678,Yes
0.0609567,0.3653371,28.33062068,326.5393066,5.3980312,5.6568542,Yes
0.0551474,0.3819487,28.07005059,326.5393066,9.4334841,4.2426405,Yes
0.0474647,0.3653371,28.33062068,326.5393066,5.3980312,8.944272,Yes
