,POINT_X,POINT_Y,TWI,Slope,Distance,LST,NDVI,SMI,Class
479,634707.3024630435,1386559.7625398599,10.5122061,8.0,413.0431824,27.120891275723466,0.1876152,0.4424587,1
480,615907.3577772006,1387415.1808286812,5.7446046,4.0,146.0328217,26.19184124330297,0.52501,0.5016867,1
481,625093.5825871294,1385192.451811878,13.7375488,3.1622777,146.0328217,24.984103488405083,0.1941233,0.5786813,1
482,620119.8347780127,1387734.9001862817,8.3937635,3.1622777,206.5215912,24.972682411345037,0.3185678,0.5794094,1
483,618595.026078281,1385031.6504957825,7.365901,3.1622777,206.5215912,27.685569439558886,0.234478,0.4064598,1
484,624693.7049801471,1384284.77633721,12.377923,3.1622777,730.1641235,26.473438857629503,0.1567229,0.4837345,1
485,632535.763297136,1392464.9144686123,5.5315623,9.8994951,206.5215912,26.782412919296974,0.1731897,0.4640371,1
486,621348.925954639,1384258.4857633002,10.9890184,4.472136,146.0328217,22.693451350748543,0.3064133,0.724713,1
487,624026.8627611017,1386587.851914648,15.3386221,4.0,292.0656433,26.60370206764497,0.1523223,0.4754301,1
488,621661.8025541147,1386524.690475134,10.8197784,4.472136,146.0328217,26.492950745328585,0.210911,0.4824906,1
489,634559.4419999951,1386250.677037526,12.2060728,4.0,146.0328217,27.76654904545421,0.1341547,0.4012973,1
490,635043.6424723109,1387270.1719235145,16.3639793,5.6568542,730.1641235,26.851646494544752,0.1112285,0.4596234,1
491,616124.8884698208,1387442.4605280608,6.7843256,4.2426405,292.0656433,26.639313662785355,0.4409554,0.4731598,1
492,616406.0322744371,1388396.490807416,6.3788605,4.2426405,730.1641235,25.937520643810046,0.2118542,0.5178999,1
493,633417.947880622,1384426.872685749,12.2666969,4.0,1758.4680176,26.8038072990048,0.1372248,0.4626732,0
494,625734.2397832694,1383733.3960023876,13.2836313,3.1622777,146.0328217,26.754599451753226,0.0966728,0.4658102,1
495,628201.8701793356,1395759.7492073644,5.3980312,4.472136,2065.2160645,25.722856931354897,0.4352733,0.531585,0
496,623561.2662389083,1384684.9256351124,10.8197784,4.2426405,923.5926514,23.458413830000723,0.2078025,0.6759457,0
497,626478.5199402906,1383903.3084233385,11.5129251,7.2111025,146.0328217,25.99829942724313,0.0827787,0.5140252,1
498,621521.0340725677,1384150.9744912628,5.3677187,5.8309517,146.0328217,20.831449194420543,0.1449792,0.8434176,1
499,633532.4330520099,1389931.696584126,5.6857133,4.2426405,438.0984497,26.097744629390945,0.1678531,0.5076854,1
500,624760.0091416881,1383580.5184163377,13.4037762,8.0,326.5393066,25.155119573196203,0.1042325,0.5677788,1
501,617838.2448170112,1389487.6216516811,5.9796066,1.4142135,2583.5842285,26.6975796794066,0.1806114,0.4694453,0
502,622710.322633964,1384162.3010945132,11.6307087,4.0,206.5215912,25.964480102446487,0.2477477,0.5161812,1
503,632319.9566349173,1394377.6379228067,6.6608953,8.0,1177.354248,25.797389006387505,0.1905295,0.5268334,1
504,633586.1168534281,1385964.1700000968,13.0710697,8.485281,461.7963257,26.44107284546419,0.1354178,0.4857979,1
505,618138.44284405,1384887.2550538536,5.8680348,9.0553856,206.5215912,25.720283974399194,0.0971805,0.531749,1
506,621799.560707882,1390392.4033525474,6.7843256,1.4142135,2028.7528076,26.371617624167182,0.1722157,0.4902257,0
507,621907.0185729694,1386243.9835091531,7.4774728,1.4142135,146.0328217,25.95212217584435,0.1242855,0.5169691,1
508,618135.8398367455,1384756.2354843223,9.2120733,7.2111025,206.5215912,25.374075472502568,0.2571036,0.5538201,1
509,619808.246593996,1385352.6277031172,5.6857133,4.2426405,326.5393066,25.55143766588276,0.1579616,0.5425131,1
510,630160.3189417189,1395387.2807095405,5.9796066,4.472136,730.1641235,26.481457633230487,0.1261304,0.4832233,1
511,621332.1509378301,1383814.5065818687,9.6583843,4.472136,206.5215912,28.093240391064967,0.1614985,0.3804704,1
512,632701.1145365072,1385537.0015791357,13.2401466,6.0,1346.3560791,25.054576105170213,0.1392691,0.5741886,0
513,623331.8753343215,1384534.8064223956,7.7124743,4.2426405,744.6242065,26.3155694101319,0.1105318,0.4937989,1
514,625276.3131020498,1384954.3669644163,6.8432169,4.0,146.0328217,26.19164551680086,0.1890511,0.5016991,1
515,618729.3640612066,1386972.6973269247,10.3103399,4.472136,923.5926514,25.813316115263547,0.1222051,0.525818,1
516,631609.4506799253,1394001.901922861,6.4377518,4.0,1204.2175293,28.66604885083649,0.1353402,0.3439532,0
517,629177.1927841427,1395944.774838792,6.0608659,4.0,1665.0302734,26.543376573010107,0.0786647,0.4792759,0
518,617833.756437147,1388659.14052831,5.6857133,4.2426405,2090.8718262,26.291625297973496,0.2039675,0.4953253,0
519,618826.0694227712,1385427.0366298163,5.6330328,4.472136,326.5393066,25.701344978869717,0.1122699,0.5329563,1
520,633540.002337751,1389879.7031291407,14.1870737,4.0,438.0984497,25.4922836568727,0.1071355,0.5462843,1
521,629225.2985278703,1392595.1324692164,11.6307087,1.4142135,1112.152832,26.860488050387065,0.1529847,0.4590597,0
522,621310.7590722898,1386263.3620260544,5.7446046,4.0,146.0328217,26.19317748682903,0.1150641,0.5016015,1
523,623323.7519174358,1384017.8156069235,6.561182,7.0710678,206.5215912,25.302005670706816,0.1348794,0.5584147,1
524,624851.387671656,1385835.6701832265,11.8313789,2.8284271,146.0328217,26.8101231226305,0.118958,0.4622705,1
525,633120.1299050217,1385860.2068927083,5.6330328,4.2426405,923.5926514,26.783062027737454,0.168073,0.4639957,0
526,619577.2207434094,1385283.1593482103,8.7891273,4.0,206.5215912,26.162663702268787,0.1895251,0.5035468,1
527,624602.6686480446,1386080.260222403,12.2666969,1.4142135,146.0328217,25.67993702185788,0.1195137,0.5343211,1
528,632686.384778101,1391689.8191845175,12.1415339,4.0,526.5288086,26.786500578560663,0.2543643,0.4637765,1
529,626772.1522507424,1383720.9514952078,6.7843256,1.4142135,146.0328217,26.285368015452487,0.1426671,0.4957242,1
530,630013.7768057464,1396487.1797893064,10.5320959,1.4142135,1904.0350342,25.663165676261144,0.1190032,0.5353903,0
531,624719.710806895,1384209.925923612,5.6330328,4.2426405,730.1641235,26.904964779682643,0.1780869,0.4562242,1
532,632056.8537657168,1384825.938112706,12.131484,12.1655254,730.1641235,26.62349219408975,0.2069604,0.4741684,1
533,635019.8947902834,1387603.6550309844,11.9183903,4.0,526.5288086,26.16405987126961,0.150807,0.5034578,1
534,632459.0686838031,1392153.7552004308,8.6186638,3.1622777,526.5288086,27.21162901746999,0.1400692,0.4366741,1
535,630256.7483225074,1395208.1422374975,11.2252436,4.0,584.1312866,26.080706937082937,0.1893568,0.5087716,1
536,619039.8639125248,1385486.081441382,9.0869102,5.0990195,526.5288086,26.36787919484317,0.200955,0.4904641,1
537,621066.8372791689,1385212.630761778,6.0911784,4.472136,146.0328217,23.65796795346904,0.1383285,0.6632239,1
538,629669.5208374057,1395685.0136009827,12.3238554,2.0,1177.354248,25.963164383149604,0.0880533,0.5162651,0
539,631532.3879549718,1393411.8383903876,5.6330328,4.472136,1322.3834229,26.812282599558955,0.1807954,0.4621328,0
540,619745.1171371639,1384029.2943533023,18.1182232,7.0710678,206.5215912,27.902870246252466,0.243563,0.3926067,1
541,636045.8898348119,1386967.037426004,12.4292164,4.0,851.510376,26.87595000153641,0.1123225,0.458074,1
542,634372.4880667934,1391593.6074739508,5.7446046,4.0,292.0656433,26.982740561410708,0.1036547,0.451266,1
543,632672.2713465979,1392850.0021644346,5.6330328,3.1622777,292.0656433,26.86553344378132,0.1947381,0.4587381,1
544,633766.8894917676,1390104.8163864408,10.735569,4.2426405,326.5393066,25.97134757115367,0.2688712,0.5157434,1
545,619831.5730925145,1387588.3390242048,14.9825602,4.2426405,146.0328217,25.066523217229133,0.1487921,0.573427,1
546,619631.4475178206,1387021.006276071,6.6004629,5.0990195,146.0328217,22.472028643986107,0.1185841,0.7388289,1
547,617636.7957741907,1383779.6649622489,7.4774728,5.6568542,146.0328217,23.66204145888884,0.2210724,0.6629642,1
548,634028.3002835801,1391793.3544666506,11.6307087,4.0,653.0786133,26.685396200302137,0.1488008,0.470222,1
549,625529.139556245,1384549.680349758,5.3677187,7.0710678,206.5215912,26.70309740889303,0.1840155,0.4690935,1
550,624947.8274722565,1383752.885908123,11.3793936,8.6023254,206.5215912,28.77208367478903,0.1475512,0.3371933,1
551,619988.9204827007,1386532.93716613,7.5789428,4.472136,206.5215912,23.386915129634193,0.1961917,0.6805038,1
552,618154.8946169512,1383893.2316255048,13.4224682,4.0,146.0328217,26.75349723076016,0.2599737,0.4658805,1
553,619873.5070072804,1387771.7337187119,6.4377518,4.0,292.0656433,28.09361359558517,0.1750161,0.3804466,1
554,622658.1013221396,1385376.7705909815,11.9183903,1.4142135,851.510376,25.83656079716735,0.1311501,0.5243362,1
555,618388.1107764412,1385573.1396712903,7.9356179,4.2426405,526.5288086,26.81902629860292,0.0876097,0.4617029,1
556,621630.2777304724,1387338.7552918326,5.3980312,5.6568542,876.1968994,26.9650530797108,0.1030539,0.4523936,0
557,635200.8039488951,1387208.002913436,11.042922,7.0710678,730.1641235,26.89339064618161,0.1297309,0.4569621,1
558,625723.5495153824,1383838.7311050352,11.8313789,11.0453606,146.0328217,24.334299126473468,0.1488871,0.6201071,1
559,620331.2712975135,1385167.1213636752,7.0720077,4.2426405,206.5215912,23.385015706098784,0.1823769,0.680625,1
560,623265.7234718278,1384430.4099272992,11.3793936,4.0,584.1312866,26.11666580058528,0.1632276,0.5064792,1
561,621472.9722183432,1386999.602031732,11.5315018,4.472136,602.1087646,26.781941467593867,0.0543063,0.4640671,1
562,626451.7717610765,1383974.4577504431,10.5320959,7.6157732,146.0328217,25.99319276635248,0.1734935,0.5143508,1
563,635626.5171353007,1388339.0282686893,12.1415339,4.472136,292.0656433,24.557081485578863,0.1089486,0.6059045,1
564,623824.2457580427,1385487.2883531228,12.3238554,4.472136,888.282959,26.284730946070965,0.1062213,0.4957649,1
565,629893.9740600417,1395602.223471174,11.8231506,4.472136,1063.1350098,25.684276788042663,0.1320032,0.5340445,1
566,619565.9590351088,1387025.0015903693,8.1979818,4.472136,292.0656433,22.85097997923901,0.275822,0.7146703,1
567,624477.9104098594,1385068.878830187,6.4377518,4.472136,146.0328217,24.68212156209546,0.1026232,0.597933,1
568,649962.0660946919,1387653.0573539268,10.5320959,4.472136,1377.6708984,26.51323142205166,0.1268849,0.4811977,0
569,636409.420301212,1386577.5888074096,6.7316451,4.472136,1377.6708984,26.23084904801027,0.1625098,0.4991999,0
570,643437.4935321203,1383619.02603288,6.0911784,9.8994951,923.5926514,26.78179462300676,0.1090426,0.4640765,1
571,643654.3705295082,1383948.5576150415,10.1266308,3.1622777,888.282959,26.426186130522524,0.1698069,0.4867469,0
572,643519.7639560523,1383684.9621594287,11.9984331,6.3245554,923.5926514,26.605731109261683,0.1476296,0.4753007,1
573,645772.6662275577,1385977.3576549124,10.1634455,8.0,2049.6682129,26.121472505626343,0.1160988,0.5061728,0
574,647025.8797679795,1385078.752077788,5.1552773,7.2111025,1758.4680176,26.605755036921263,0.1272154,0.4752992,0
575,642134.4013384385,1383632.469929034,6.7843256,1.4142135,602.1087646,26.633213866954176,0.1049989,0.4735487,1
576,650279.3702967819,1388796.0964841787,5.5018506,4.2426405,1948.3208008,25.13546467085814,0.2757612,0.5690318,0
577,652324.1584304459,1383926.875176141,6.3788605,4.2426405,979.6179199,26.345579047403877,0.1061195,0.4918857,0
578,644512.4777789125,1384707.5268935189,6.4966435,5.6568542,744.6242065,26.70565523234825,0.1019222,0.4689305,1
579,647699.0389078604,1384842.5802681427,5.6330328,4.472136,1870.1325684,26.26473968800127,0.3104449,0.4970393,0
580,643800.862729445,1383895.860357251,9.4334841,4.472136,826.0863647,26.72627038043873,0.1528361,0.4676162,1
581,644350.7442289423,1383728.284708973,11.8313789,4.2426405,292.0656433,26.151509121535696,0.1376856,0.5042579,1
582,642348.858380788,1384957.0848322324,8.3937635,1.4142135,1467.6116943,26.341301329559258,0.0633601,0.4921584,0
583,646944.7003839193,1384375.8214417957,5.6857133,4.2426405,1112.152832,25.65379494389805,0.4377615,0.5359877,0
584,648010.3180794604,1385001.843789959,5.3677187,7.2111025,2126.2700195,25.895060601425826,0.2862086,0.5206068,0
585,651067.3839092393,1384693.2041167447,12.3238554,4.0,146.0328217,28.144709005742413,0.086676,0.3771892,1
586,647800.869187912,1385193.258283438,11.2252436,1.4142135,2229.0942383,26.2508895777944,0.16179,0.4979223,0
587,649111.9468545569,1385677.402656216,8.7302361,1.4142135,1022.2297363,25.826491456239523,0.1440678,0.5249782,0
588,645372.2048480352,1384719.185551915,5.6857133,5.6568542,786.4108276,26.118325114775526,0.1071191,0.5063734,1
589,645921.2953585498,1386016.1873164847,5.1748877,7.0710678,2065.2160645,26.96125861281536,0.1385904,0.4526355,0
590,639665.4989245832,1383646.3381954413,9.2709656,7.0710678,1665.0302734,29.40702777409598,0.1552737,0.296715,0
591,645593.5960178822,1386123.6808823738,14.5633831,5.6568542,2190.4921875,26.899096318111727,0.1136797,0.4565984,0
592,643760.6119914921,1384073.2363384608,5.3677187,7.0710678,730.1641235,26.458206413417884,0.1152699,0.4847056,1
593,645778.8691357123,1384132.6161815487,7.9418292,9.0553856,206.5215912,26.977173912091075,0.274654,0.4516208,1
594,649204.5769668993,1384889.5150179006,8.0067759,10.7703295,1140.5527344,26.082191425442087,0.1970898,0.5086769,0
595,648207.6573609523,1385992.3778091632,11.6307087,8.0,1898.4266357,26.94951347085328,0.1342839,0.4533842,0
596,650586.5381185133,1387882.7353340946,11.6307087,4.0,1346.3560791,26.425174735245548,0.310616,0.4868114,0
597,650004.2792215301,1386155.7888458408,5.8034964,8.6023254,206.5215912,26.691817777956544,0.3747688,0.4698126,1
598,649996.7387243304,1387581.9098413065,5.7446046,4.0,1377.6708984,26.257996941302,0.199204,0.4974692,0
599,651124.759205318,1384564.389497636,11.9183903,7.0710678,206.5215912,27.53472963150421,0.0970292,0.4160761,1
600,644407.7575423662,1383656.8342763446,12.377923,4.472136,292.0656433,26.257734580006456,0.1745208,0.4974859,1
601,642200.8393488275,1383677.0374900978,9.2754431,7.6157732,602.1087646,26.314313811626107,0.1264884,0.4938789,1
602,650025.5705960076,1386518.56855103,7.5649433,5.8309517,526.5288086,26.28156472082873,0.2532643,0.4959667,1
603,650759.9124107771,1387955.8695786279,12.2060728,4.2426405,1177.354248,27.192579043999327,0.2183333,0.4378885,0
604,645445.4215441002,1384856.9408474136,12.3238554,5.8309517,923.5926514,26.858021226224366,0.0986855,0.459217,1
